Mach,CD Power-On
6.04,0.434091274
6.05,0.433855214
6.06,0.433619913
6.07,0.433385357
6.08,0.433151552
6.09,0.432918499
6.1,0.432686195
6.11,0.432454624
6.12,0.432223803
6.13,0.43199371
6.14,0.43176435
6.15,0.431535722
6.16,0.431307824
6.17,0.431080653
6.18,0.430854202
6.19,0.430628467
6.2,0.43040346
6.21,0.430179162
6.22,0.429955571
6.23,0.429732693
6.24,0.42951052
6.25,0.429289046
6.26,0.429068275
6.27,0.428848216
6.28,0.428628842
6.29,0.42841015
6.3,0.428192159
6.31,0.42797485
6.32,0.427758234
6.33,0.427542301
6.34,0.427327037
6.35,0.427112457
6.36,0.426898551
6.37,0.426685315
6.38,0.426472745
6.39,0.426260842
6.4,0.426049611
6.41,0.425839037
6.42,0.425629136
6.43,0.425419878
6.44,0.425211269
6.45,0.42500332
6.46,0.424796022
6.47,0.424589366
6.48,0.424383353
6.49,0.424177995
6.5,0.423973263
6.51,0.423769172
6.52,0.423565719
6.53,0.423362894
6.54,0.423160702
6.55,0.422959134
6.56,0.422758198
6.57,0.422557892
6.58,0.422358191
6.59,0.422159117
6.6,0.421960654
6.61,0.421762814
6.62,0.421565574
6.63,0.421368956
6.64,0.421172936
6.65,0.420977522
6.66,0.420782713
6.67,0.420588509
6.68,0.420394896
6.69,0.420201868
6.7,0.420009457
6.71,0.419817635
6.72,0.419626385
6.73,0.419435737
6.74,0.419245671
6.75,0.419056168
6.76,0.418867275
6.77,0.418678952
6.78,0.418491196
6.79,0.41830403
6.8,0.41811743
6.81,0.417931379
6.82,0.417745914
6.83,0.41756103
6.84,0.417376681
6.85,0.417192909
6.86,0.417009697
6.87,0.416827049
6.88,0.41664494
6.89,0.416463395
6.9,0.416282402
6.91,0.416101955
6.92,0.415922058
6.93,0.415742713
6.94,0.4155639
6.95,0.415385628
6.96,0.415207897
6.97,0.415030719
6.98,0.414854072
6.99,0.414677942
7,0.414506526
7.01,0.414344282
7.02,0.414182648
7.03,0.414021585
7.04,0.413861127
7.05,0.413701237
7.06,0.413541943
7.07,0.41338322
7.08,0.413225089
7.09,0.413067532
7.1,0.412910535
7.11,0.412754121
7.12,0.412598288
7.13,0.412443018
7.14,0.412288304
7.15,0.412134162
7.16,0.411980583
7.17,0.411818521
7.18,0.411616997
7.19,0.411416031
7.2,0.411215644
7.21,0.411015834
7.22,0.410816576
7.23,0.410617882
7.24,0.410419753
7.25,0.410222183
7.26,0.410025183
7.27,0.409828721
7.28,0.409632827
7.29,0.409437472
7.3,0.40924268
7.31,0.409048425
7.32,0.408854721
7.33,0.408661549
7.34,0.408468935
7.35,0.408276861
7.36,0.408085316
7.37,0.407894311
7.38,0.407703838
7.39,0.407513904
7.4,0.407324487
7.41,0.407135618
7.42,0.406947262
7.43,0.406759437
7.44,0.406572129
7.45,0.406385342
7.46,0.406199074
7.47,0.406013337
7.48,0.405828106
7.49,0.405643382
7.5,0.405459181
7.51,0.405269985
7.52,0.405081328
7.53,0.404893206
7.54,0.40470562
7.55,0.40451855
7.56,0.404332016
7.57,0.404146001
7.58,0.403960525
7.59,0.403775557
7.6,0.403591111
7.61,0.403407185
7.62,0.403223781
7.63,0.403040885
7.64,0.402858507
7.65,0.402676629
7.66,0.40249527
7.67,0.402314411
7.68,0.402134072
7.69,0.401954219
7.7,0.40177488
7.71,0.401596035
7.72,0.401417691
7.73,0.401239843
7.74,0.401062487
7.75,0.400885625
7.76,0.400709259
7.77,0.400533382
7.78,0.400357989
7.79,0.400183088
7.8,0.400008669
7.81,0.399834741
7.82,0.399661285
7.83,0.399488302
7.84,0.399315809
7.85,0.399143785
7.86,0.398972239
7.87,0.398801157
7.88,0.398630565
7.89,0.398460423
7.9,0.39829076
7.91,0.398121561
7.92,0.397952828
7.93,0.397784561
7.94,0.397616748
7.95,0.397449401
7.96,0.397282516
7.97,0.397116078
7.98,0.396950103
7.99,0.396784582
8,0.396619508
8.01,0.396454889
8.02,0.396290709
8.03,0.396126994
8.04,0.395963707
8.05,0.395800883
8.06,0.395638491
8.07,0.395476541
8.08,0.39531503
8.09,0.395153961
8.1,0.394993329
8.11,0.394833129
8.12,0.394673369
8.13,0.394514033
8.14,0.394355129
8.15,0.394196662
8.16,0.394038627
8.17,0.393881012
8.18,0.393723815
8.19,0.393567053
8.2,0.393410722
8.21,0.393254788
8.22,0.39309929
8.23,0.392944213
8.24,0.392789543
8.25,0.39263529
8.26,0.392481454
8.27,0.392328029
8.28,0.392175022
8.29,0.392022417
8.3,0.391870227
8.31,0.391718447
8.32,0.391567069
8.33,0.391416089
8.34,0.391265513
8.35,0.391115346
8.36,0.390965575
8.37,0.390816216
8.38,0.390667241
8.39,0.390518667
8.4,0.390370493
8.41,0.390222705
8.42,0.390075317
8.43,0.389928314
8.44,0.389781709
8.45,0.389635489
8.46,0.389489661
8.47,0.389344205
8.48,0.389199143
8.49,0.38905447
8.5,0.388910174
8.51,0.388766266
8.52,0.388622728
8.53,0.388479577
8.54,0.388336808
8.55,0.388194413
8.56,0.388052381
8.57,0.387910732
8.58,0.387769464
8.59,0.387628561
8.6,0.387488033
8.61,0.387331243
8.62,0.387183107
8.63,0.387035321
8.64,0.38688789
8.65,0.386740802
8.66,0.38659406
8.67,0.386447674
8.68,0.38630163
8.69,0.386155922
8.7,0.386010563
8.71,0.385865551
8.72,0.385720866
8.73,0.385576529
8.74,0.385432534
8.75,0.385288866
8.76,0.385145548
8.77,0.385002549
8.78,0.384859893
8.79,0.384717562
8.8,0.38457558
8.81,0.384433914
8.82,0.384292587
8.83,0.384151574
8.84,0.38401091
8.85,0.383870553
8.86,0.383730528
8.87,0.383590836
8.88,0.38345146
8.89,0.383312394
8.9,0.383173665
8.91,0.383035246
8.92,0.382897155
8.93,0.38275938
8.94,0.382621923
8.95,0.382484776
8.96,0.38234795
8.97,0.38221143
8.98,0.382075235
8.99,0.381939339
9,0.381803761
9.01,0.381668491
9.02,0.38153353
9.03,0.381398877
9.04,0.381264537
9.05,0.381130491
9.06,0.380996754
9.07,0.380863321
9.08,0.380730195
9.09,0.380597373
9.1,0.380464842
9.11,0.38033262
9.12,0.380200688
9.13,0.380069062
9.14,0.379937726
9.15,0.379806695
9.16,0.379675953
9.17,0.379545504
9.18,0.379415351
9.19,0.379285497
9.2,0.379155932
9.21,0.379026647
9.22,0.378897659
9.23,0.378768959
9.24,0.378640551
9.25,0.378512421
9.26,0.378384581
9.27,0.378257022
9.28,0.378129751
9.29,0.378002764
9.3,0.377876063
9.31,0.377749639
9.32,0.3776235
9.33,0.377497632
9.34,0.377372047
9.35,0.377246746
9.36,0.37712172
9.37,0.376996969
9.38,0.376872486
9.39,0.376748279
9.4,0.376624356
9.41,0.376500703
9.42,0.376377314
9.43,0.376254194
9.44,0.37613136
9.45,0.376008782
9.46,0.375886476
9.47,0.375764438
9.48,0.37564267
9.49,0.375521165
9.5,0.37539993
9.51,0.375278954
9.52,0.375158244
9.53,0.375037796
9.54,0.37491761
9.55,0.374797678
9.56,0.37467801
9.57,0.374558613
9.58,0.374439471
9.59,0.374320569
9.6,0.374201942
9.61,0.374083572
9.62,0.373965451
9.63,0.37384759
9.64,0.373729976
9.65,0.373612623
9.66,0.37349551
9.67,0.373378664
9.68,0.373262059
9.69,0.373145709
9.7,0.373029608
9.71,0.372913753
9.72,0.372798143
9.73,0.372682792
9.74,0.372567678
9.75,0.372452808
9.76,0.372338189
9.77,0.372223815
9.78,0.372109675
9.79,0.371995787
9.8,0.371882138
9.81,0.371768736
9.82,0.371655565
9.83,0.371542634
9.84,0.371429944
9.85,0.37131749
9.86,0.371205287
9.87,0.371093302
9.88,0.370981564
9.89,0.370870067
9.9,0.370758787
9.91,0.370647762
9.92,0.370536957
9.93,0.370426389
9.94,0.370316053
9.95,0.370205948
9.96,0.370096074
9.97,0.369986427
9.98,0.369877017
9.99,0.369767825
10,0.369658866
10.01,0.369618813
10.02,0.369574909
10.03,0.369531098
10.04,0.36948738
10.05,0.369443754
10.06,0.369400212
10.07,0.369356771
10.08,0.369313409
10.09,0.369270149
10.1,0.369226963
10.11,0.369183876
10.12,0.369140885
10.13,0.369097975
10.14,0.36905515
10.15,0.369012413
10.16,0.368969769
10.17,0.368927211
10.18,0.368884743
10.19,0.368842349
10.2,0.368800058
10.21,0.368757846
10.22,0.368715727
10.23,0.368673693
10.24,0.368631734
10.25,0.36858987
10.26,0.368548084
10.27,0.368506387
10.28,0.368464779
10.29,0.368423252
10.3,0.368381812
10.31,0.368340451
10.32,0.368299177
10.33,0.368257988
10.34,0.368216877
10.35,0.368175854
10.36,0.368134915
10.37,0.368094053
10.38,0.36805327
10.39,0.368012577
10.4,0.367971967
10.41,0.367931436
10.42,0.367890987
10.43,0.367850622
10.44,0.367810321
10.45,0.367770116
10.46,0.367729996
10.47,0.367689938
10.48,0.36764998
10.49,0.367610092
10.5,0.367570275
10.51,0.367530558
10.52,0.367490904
10.53,0.367451328
10.54,0.367411835
10.55,0.36737242
10.56,0.367333087
10.57,0.367293821
10.58,0.367254642
10.59,0.367215541
10.6,0.36717651
10.61,0.367137555
10.62,0.367098685
10.63,0.367059887
10.64,0.367021173
10.65,0.36698253
10.66,0.366943954
10.67,0.366905462
10.68,0.366867044
10.69,0.366828702
10.7,0.366790434
10.71,0.366752245
10.72,0.366714127
10.73,0.366676074
10.74,0.366638109
10.75,0.366600213
10.76,0.366562387
10.77,0.366524431
10.78,0.366485525
10.79,0.366446686
10.8,0.36640793
10.81,0.366369261
10.82,0.366330663
10.83,0.366292134
10.84,0.366253696
10.85,0.366215334
10.86,0.366177042
10.87,0.36613884
10.88,0.366100705
10.89,0.366062644
10.9,0.366024667
10.91,0.365986766
10.92,0.365948936
10.93,0.365911176
10.94,0.365873509
10.95,0.365835911
10.96,0.365798375
10.97,0.365760929
10.98,0.365723557
10.99,0.365686251
11,0.36564902
11.01,0.36561187
11.02,0.365574793
11.03,0.365537782
11.04,0.365500845
11.05,0.365463982
11.06,0.365427198
11.07,0.365390488
11.08,0.365353841
11.09,0.365317267
11.1,0.365280775
11.11,0.365244347
11.12,0.365208
11.13,0.365171709
11.14,0.365135498
11.15,0.365099359
11.16,0.365063281
11.17,0.365027282
11.18,0.36499136
11.19,0.364955506
11.2,0.364919712
11.21,0.364883986
11.22,0.364848335
11.23,0.364812759
11.24,0.364777257
11.25,0.364741812
11.26,0.364706436
11.27,0.364671133
11.28,0.364635897
11.29,0.364600725
11.3,0.364565628
11.31,0.364530597
11.32,0.364495632
11.33,0.364460731
11.34,0.364425906
11.35,0.36439114
11.36,0.36435645
11.37,0.364321813
11.38,0.364287255
11.39,0.364252759
11.4,0.364218326
11.41,0.364183966
11.42,0.364149665
11.43,0.364115434
11.44,0.364081267
11.45,0.364047171
11.46,0.36401313
11.47,0.363945283
11.48,0.363906975
11.49,0.363868745
11.5,0.363830589
11.51,0.363792488
11.52,0.363754471
11.53,0.363716522
11.54,0.363678637
11.55,0.363640827
11.56,0.363603091
11.57,0.36356542
11.58,0.363527822
11.59,0.363490299
11.6,0.363452839
11.61,0.363415449
11.62,0.363378136
11.63,0.363340881
11.64,0.363303701
11.65,0.363266587
11.66,0.363229547
11.67,0.363192565
11.68,0.363155666
11.69,0.36311883
11.7,0.36308205
11.71,0.363045353
11.72,0.363008723
11.73,0.36297215
11.74,0.362935644
11.75,0.362899215
11.76,0.362862848
11.77,0.362826548
11.78,0.362790309
11.79,0.36275415
11.8,0.362718038
11.81,0.362682013
11.82,0.362646043
11.83,0.362610139
11.84,0.362574295
11.85,0.362538527
11.86,0.362502821
11.87,0.362467179
11.88,0.362431608
11.89,0.36239609
11.9,0.362360639
11.91,0.362325258
11.92,0.362289935
11.93,0.362254677
11.94,0.362219499
11.95,0.362184365
11.96,0.362149302
11.97,0.362114305
11.98,0.362079365
11.99,0.362044486
12,0.362009684
12.01,0.361974923
12.02,0.361940241
12.03,0.361905625
12.04,0.361871065
12.05,0.361836568
12.06,0.361802125
12.07,0.361767744
12.08,0.361733437
12.09,0.361699181
12.1,0.361664994
12.11,0.36163086
12.12,0.361596797
12.13,0.361562781
12.14,0.36152884
12.15,0.361494958
12.16,0.361461135
12.17,0.361427363
12.18,0.361393657
12.19,0.361360019
12.2,0.361326436
12.21,0.361292916
12.22,0.361259446
12.23,0.361226037
12.24,0.361192685
12.25,0.361159405
12.26,0.361126173
12.27,0.361093009
12.28,0.361059894
12.29,0.361026847
12.3,0.360993848
12.31,0.360960921
12.32,0.360928038
12.33,0.360895216
12.34,0.360862448
12.35,0.360829751
12.36,0.360797104
12.37,0.36076452
12.38,0.360731987
12.39,0.360699513
12.4,0.360667099
12.41,0.360634729
12.42,0.360602427
12.43,0.360570185
12.44,0.360537992
12.45,0.360505863
12.46,0.360473783
12.47,0.360441761
12.48,0.360409793
12.49,0.360377888
12.5,0.360346027
12.51,0.360314234
12.52,0.360282484
12.53,0.360250802
12.54,0.360219174
12.55,0.360187593
12.56,0.360156069
12.57,0.360124599
12.58,0.360093182
12.59,0.360061825
12.6,0.360030524
12.61,0.359999272
12.62,0.359968075
12.63,0.359936933
12.64,0.359905838
12.65,0.359874812
12.66,0.359843826
12.67,0.359812901
12.68,0.359782023
12.69,0.359751198
12.7,0.359720429
12.71,0.35968972
12.72,0.359659058
12.73,0.359628447
12.74,0.359597893
12.75,0.359567384
12.76,0.359536927
12.77,0.359506531
12.78,0.359476184
12.79,0.359445883
12.8,0.359415643
12.81,0.359385453
12.82,0.359355313
12.83,0.359325219
12.84,0.35929518
12.85,0.359265196
12.86,0.359235257
12.87,0.359205377
12.88,0.359175538
12.89,0.359145754
12.9,0.359116029
12.91,0.359086348
12.92,0.359056712
12.93,0.359027135
12.94,0.358997602
12.95,0.358968114
12.96,0.358938685
12.97,0.358909309
12.98,0.358879974
12.99,0.358850691
13,0.358821461
13.01,0.358792271
13.02,0.358763139
13.03,0.358734052
13.04,0.358705016
13.05,0.358676029
13.06,0.358647096
13.07,0.358618201
13.08,0.358589365
13.09,0.358560574
13.1,0.358531823
13.11,0.35850313
13.12,0.35847448
13.13,0.358445876
13.14,0.358417335
13.15,0.358388829
13.16,0.358360378
13.17,0.358331964
13.18,0.358303603
13.19,0.358275289
13.2,0.358247022
13.21,0.358218797
13.22,0.358190633
13.23,0.358162503
13.24,0.358134429
13.25,0.358106395
13.26,0.358078409
13.27,0.358050469
13.28,0.358022575
13.29,0.357994729
13.3,0.357966928
13.31,0.357939183
13.32,0.35791147
13.33,0.357883807
13.34,0.357856186
13.35,0.35782862
13.36,0.357801096
13.37,0.357773612
13.38,0.357746177
13.39,0.357718789
13.4,0.357691442
13.41,0.357664145
13.42,0.357636893
13.43,0.357609686
13.44,0.357582515
13.45,0.357555394
13.46,0.357528322
13.47,0.357501287
13.48,0.357474311
13.49,0.357447359
13.5,0.357420461
13.51,0.35739361
13.52,0.357366806
13.53,0.357340039
13.54,0.357313315
13.55,0.357286631
13.56,0.357259999
13.57,0.357233405
13.58,0.357206863
13.59,0.35718036
13.6,0.357153896
13.61,0.357127471
13.62,0.357101101
13.63,0.357074763
13.64,0.35704848
13.65,0.357022235
13.66,0.356996029
13.67,0.356969861
13.68,0.356943746
13.69,0.356917664
13.7,0.356891627
13.71,0.356865637
13.72,0.356839686
13.73,0.356813773
13.74,0.356787906
13.75,0.356762085
13.76,0.356736299
13.77,0.356710557
13.78,0.356684859
13.79,0.356659198
13.8,0.356633572
13.81,0.356608001
13.82,0.356582462
13.83,0.356556975
13.84,0.35653152
13.85,0.356506108
13.86,0.356480733
13.87,0.356455394
13.88,0.356430114
13.89,0.356404865
13.9,0.356379648
13.91,0.356354477
13.92,0.356329359
13.93,0.356304268
13.94,0.356279217
13.95,0.356254199
13.96,0.356229236
13.97,0.3562043
13.98,0.356179411
13.99,0.356154573
14,0.356129756
14.01,0.356104985
14.02,0.356080256
14.03,0.356055557
14.04,0.35603091
14.05,0.356006297
14.06,0.355981718
14.07,0.355957178
14.08,0.355932683
14.09,0.355908234
14.1,0.355883811
14.11,0.355859424
14.12,0.35583508
14.13,0.355810773
14.14,0.355786512
14.15,0.355762291
14.16,0.35573809
14.17,0.355713949
14.18,0.355689838
14.19,0.355665768
14.2,0.355641717
14.21,0.355617727
14.22,0.355593756
14.23,0.355569834
14.24,0.355545942
14.25,0.355522106
14.26,0.355498293
14.27,0.355474519
14.28,0.355450777
14.29,0.355427083
14.3,0.355403413
14.31,0.355379788
14.32,0.355356202
14.33,0.355332644
14.34,0.355309131
14.35,0.355285653
14.36,0.355262217
14.37,0.355238806
14.38,0.35521544
14.39,0.355192102
14.4,0.355168811
14.41,0.355145545
14.42,0.355122323
14.43,0.355099145
14.44,0.355075985
14.45,0.355052873
14.46,0.355029785
14.47,0.355006749
14.48,0.354983739
14.49,0.354960765
14.5,0.354937829
14.51,0.354914927
14.52,0.354892052
14.53,0.354869227
14.54,0.354846434
14.55,0.354823668
14.56,0.354800941
14.57,0.35477825
14.58,0.354755599
14.59,0.354732974
14.6,0.354710392
14.61,0.354687838
14.62,0.354665322
14.63,0.354642837
14.64,0.354620384
14.65,0.354597975
14.66,0.354575598
14.67,0.354553251
14.68,0.354530939
14.69,0.354508668
14.7,0.354486429
14.71,0.354464222
14.72,0.354442047
14.73,0.354419898
14.74,0.354397798
14.75,0.354375722
14.76,0.354353679
14.77,0.354331684
14.78,0.354309703
14.79,0.354287765
14.8,0.354265859
14.81,0.354243984
14.82,0.354222151
14.83,0.354200348
14.84,0.354178577
14.85,0.354156833
14.86,0.354135134
14.87,0.354113451
14.88,0.354091815
14.89,0.354070204
14.9,0.354048625
14.91,0.354027086
14.92,0.354005578
14.93,0.353984101
14.94,0.353962655
14.95,0.35394124
14.96,0.35391986
14.97,0.353898511
14.98,0.353877197
14.99,0.35385591
15,0.35383466
15.01,0.353813434
15.02,0.353792256
15.03,0.353771095
15.04,0.353749968
15.05,0.353728878
15.06,0.353707809
15.07,0.35368678
15.08,0.353665788
15.09,0.353644818
15.1,0.353623887
15.11,0.353602984
15.12,0.353582109
15.13,0.353561266
15.14,0.353540451
15.15,0.353519674
15.16,0.353498925
15.17,0.353478208
15.18,0.353457518
15.19,0.353436866
15.2,0.353416246
15.21,0.35339565
15.22,0.353375086
15.23,0.35335455
15.24,0.35333405
15.25,0.353313573
15.26,0.353293129
15.27,0.353272716
15.28,0.353252342
15.29,0.353231984
15.3,0.353211667
15.31,0.353191375
15.32,0.353171114
15.33,0.353150879
15.34,0.353130671
15.35,0.353110505
15.36,0.353090362
15.37,0.353070249
15.38,0.353050174
15.39,0.353030118
15.4,0.353010098
15.41,0.352990094
15.42,0.352970138
15.43,0.352950201
15.44,0.352930293
15.45,0.352910418
15.46,0.352890572
15.47,0.352870753
15.48,0.352850961
15.49,0.352831197
15.5,0.352811471
15.51,0.35279176
15.52,0.352772088
15.53,0.352752449
15.54,0.352732831
15.55,0.352713238
15.56,0.352693682
15.57,0.352674153
15.58,0.35265465
15.59,0.352635173
15.6,0.352615733
15.61,0.352596309
15.62,0.352576925
15.63,0.352557564
15.64,0.352538229
15.65,0.352518923
15.66,0.352499649
15.67,0.352480394
15.68,0.352461174
15.69,0.352441981
15.7,0.352422824
15.71,0.352403682
15.72,0.352384578
15.73,0.352365489
15.74,0.352346433
15.75,0.352327407
15.76,0.352308405
15.77,0.352289435
15.78,0.352270485
15.79,0.352251582
15.8,0.35223268
15.81,0.352213815
15.82,0.352194988
15.83,0.352176173
15.84,0.352157395
15.85,0.35213863
15.86,0.352119903
15.87,0.3521012
15.88,0.352082534
15.89,0.35206388
15.9,0.352045261
15.91,0.352026671
15.92,0.352008101
15.93,0.351989558
15.94,0.351971041
15.95,0.351952557
15.96,0.351934098
15.97,0.351915655
15.98,0.351897246
15.99,0.351878862
16,0.351860512
16.01,0.351842176
16.02,0.351823875
16.03,0.351805597
16.04,0.351787335
16.05,0.351769116
16.06,0.351750911
16.07,0.351732731
16.08,0.351714586
16.09,0.351696466
16.1,0.351678359
16.11,0.351660295
16.12,0.351642245
16.13,0.351624221
16.14,0.351606229
16.15,0.351588261
16.16,0.351570307
16.17,0.351552387
16.18,0.35153449
16.19,0.351516626
16.2,0.35149878
16.21,0.351480964
16.22,0.35146317
16.23,0.351445401
16.24,0.351427657
16.25,0.351409933
16.26,0.351392234
16.27,0.351374572
16.28,0.351356918
16.29,0.351339299
16.3,0.351321702
16.31,0.351304142
16.32,0.351286592
16.33,0.351269065
16.34,0.351251571
16.35,0.351234099
16.36,0.351216652
16.37,0.351199226
16.38,0.351181825
16.39,0.351164447
16.4,0.351147098
16.41,0.351129766
16.42,0.351112466
16.43,0.351095184
16.44,0.35107793
16.45,0.351060696
16.46,0.351043484
16.47,0.351026306
16.48,0.351009147
16.49,0.350992016
16.5,0.350974903
16.51,0.350957804
16.52,0.350940746
16.53,0.350923701
16.54,0.350906678
16.55,0.350889686
16.56,0.350872717
16.57,0.35085577
16.58,0.350838844
16.59,0.350821943
16.6,0.35080507
16.61,0.35078821
16.62,0.350771374
16.63,0.350754566
16.64,0.350737781
16.65,0.350721018
16.66,0.350704278
16.67,0.350687569
16.68,0.350670869
16.69,0.350654205
16.7,0.350637549
16.71,0.350620924
16.72,0.350604323
16.73,0.350587741
16.74,0.350571191
16.75,0.350554652
16.76,0.350538135
16.77,0.350521648
16.78,0.350505184
16.79,0.350488738
16.8,0.350472316
16.81,0.350455915
16.82,0.350439533
16.83,0.350423186
16.84,0.350406845
16.85,0.350390534
16.86,0.350374247
16.87,0.350357982
16.88,0.350341735
16.89,0.35032551
16.9,0.350309315
16.91,0.350293131
16.92,0.350276977
16.93,0.350260833
16.94,0.350244721
16.95,0.35022863
16.96,0.350212559
16.97,0.350196504
16.98,0.350180485
16.99,0.350164475
17,0.350148493
17.01,0.350132532
17.02,0.350116592
17.03,0.350100672
17.04,0.350084771
17.05,0.350068893
17.06,0.350053033
17.07,0.350037201
17.08,0.350021383
17.09,0.350005591
17.1,0.349989818
17.11,0.349974072
17.12,0.34995834
17.13,0.349942629
17.14,0.349926949
17.15,0.349911276
17.16,0.349895632
17.17,0.349880012
17.18,0.3498644
17.19,0.349848816
17.2,0.349833251
17.21,0.349817706
17.22,0.349802195
17.23,0.349786687
17.24,0.349771211
17.25,0.349755746
17.26,0.349740307
17.27,0.349724887
17.28,0.349709487
17.29,0.349694108
17.3,0.349678747
17.31,0.349663416
17.32,0.349648092
17.33,0.349632799
17.34,0.349617524
17.35,0.349602259
17.36,0.349587021
17.37,0.349571804
17.38,0.349556603
17.39,0.349541434
17.4,0.349526272
17.41,0.349511129
17.42,0.349496015
17.43,0.34948092
17.44,0.349465842
17.45,0.349450781
17.46,0.349435742
17.47,0.349420721
17.48,0.349405718
17.49,0.349390734
17.5,0.349375779
17.51,0.349360838
17.52,0.34934591
17.53,0.349331011
17.54,0.349316125
17.55,0.349301263
17.56,0.349286414
17.57,0.349271596
17.58,0.349256788
17.59,0.349242004
17.6,0.349227232
17.61,0.349212482
17.62,0.349197756
17.63,0.349183047
17.64,0.349168354
17.65,0.349153681
17.66,0.349139024
17.67,0.349124383
17.68,0.349109774
17.69,0.349095169
17.7,0.349080594
17.71,0.349066035
17.72,0.349051497
17.73,0.349036964
17.74,0.349022462
17.75,0.349007981
17.76,0.348993512
17.77,0.348979059
17.78,0.348964634
17.79,0.348950228
17.8,0.348935825
17.81,0.348921455
17.82,0.348907098
17.83,0.348892759
17.84,0.348878441
17.85,0.348864135
17.86,0.348849861
17.87,0.348835588
17.88,0.348821337
17.89,0.348807111
17.9,0.348792904
17.91,0.348778713
17.92,0.348764528
17.93,0.348750381
17.94,0.34873624
17.95,0.348722115
17.96,0.348708011
17.97,0.348693919
17.98,0.348679857
17.99,0.348665802
18,0.348651772
18.01,0.348637757
18.02,0.348623761
18.03,0.34860978
18.04,0.348595818
18.05,0.348581873
18.06,0.348567942
18.07,0.34855404
18.08,0.34854014
18.09,0.348526271
18.1,0.348512415
18.11,0.348498568
18.12,0.348484748
18.13,0.348470943
18.14,0.348457155
18.15,0.348443381
18.16,0.348429623
18.17,0.348415894
18.18,0.348402169
18.19,0.348388471
18.2,0.34837478
18.21,0.348361114
18.22,0.348347463
18.23,0.348333831
18.24,0.348320214
18.25,0.348306611
18.26,0.348293023
18.27,0.348279454
18.28,0.34826591
18.29,0.348252371
18.3,0.348238849
18.31,0.348225353
18.32,0.348211871
18.33,0.348198393
18.34,0.348184944
18.35,0.348171512
18.36,0.348158091
18.37,0.348144699
18.38,0.348131313
18.39,0.34811794
18.4,0.348104593
18.41,0.348091253
18.42,0.348077935
18.43,0.348064624
18.44,0.34805134
18.45,0.34803807
18.46,0.348024817
18.47,0.348011577
18.48,0.347998352
18.49,0.347985145
18.5,0.347971952
18.51,0.347958783
18.52,0.347945619
18.53,0.347932483
18.54,0.347919357
18.55,0.347906243
18.56,0.347893149
18.57,0.34788007
18.58,0.347867007
18.59,0.347853959
18.6,0.347840926
18.61,0.347827907
18.62,0.347814914
18.63,0.347801923
18.64,0.347788959
18.65,0.347776002
18.66,0.347763066
18.67,0.347750147
18.68,0.347737233
18.69,0.34772434
18.7,0.347711466
18.71,0.347698602
18.72,0.347685757
18.73,0.347672937
18.74,0.347660116
18.75,0.347647314
18.76,0.347634534
18.77,0.34762176
18.78,0.347609008
18.79,0.347596272
18.8,0.347583551
18.81,0.347570835
18.82,0.34755814
18.83,0.347545463
18.84,0.347532808
18.85,0.347520158
18.86,0.347507522
18.87,0.347494908
18.88,0.347482302
18.89,0.347469709
18.9,0.347457139
18.91,0.347444579
18.92,0.347432029
18.93,0.347419501
18.94,0.347406989
18.95,0.347394486
18.96,0.347382
18.97,0.347369528
18.98,0.347357079
18.99,0.347344634
19,0.347332204
19.01,0.347319795
19.02,0.347307392
19.03,0.347295013
19.04,0.347282647
19.05,0.347270284
19.06,0.347257944
19.07,0.34724562
19.08,0.347233307
19.09,0.34722101
19.1,0.347208722
19.11,0.347196451
19.12,0.347184202
19.13,0.347171961
19.14,0.347159729
19.15,0.347147519
19.16,0.347135326
19.17,0.347123133
19.18,0.347110966
19.19,0.347098811
19.2,0.347086671
19.21,0.347074542
19.22,0.347062426
19.23,0.347050324
19.24,0.347038237
19.25,0.347026161
19.26,0.347014097
19.27,0.347002059
19.28,0.34699002
19.29,0.346978007
19.3,0.346965996
19.31,0.346954009
19.32,0.346942034
19.33,0.346930075
19.34,0.346918124
19.35,0.346906177
19.36,0.346894254
19.37,0.346882354
19.38,0.346870455
19.39,0.34685857
19.4,0.346846698
19.41,0.34683485
19.42,0.346823002
19.43,0.346811178
19.44,0.346799355
19.45,0.346787555
19.46,0.346775768
19.47,0.346763997
19.48,0.346752224
19.49,0.346740473
19.5,0.346728736
19.51,0.346717012
19.52,0.346705311
19.53,0.346693612
19.54,0.346681923
19.55,0.346670249
19.56,0.346658597
19.57,0.346646946
19.58,0.346635319
19.59,0.346623693
19.6,0.346612089
19.61,0.346600497
19.62,0.346588918
19.63,0.34657735
19.64,0.346565795
19.65,0.346554255
19.66,0.346542722
19.67,0.346531204
19.68,0.346519695
19.69,0.346508202
19.7,0.346496729
19.71,0.346485259
19.72,0.346473798
19.73,0.346462362
19.74,0.346450936
19.75,0.346439514
19.76,0.34642811
19.77,0.34641672
19.78,0.346405342
19.79,0.346393976
19.8,0.346382622
19.81,0.346371279
19.82,0.346359948
19.83,0.346348627
19.84,0.346337319
19.85,0.346326032
19.86,0.346314748
19.87,0.346303475
19.88,0.346292223
19.89,0.346280973
19.9,0.346269742
19.91,0.346258526
19.92,0.346247321
19.93,0.346236125
19.94,0.346224932
19.95,0.346213761
19.96,0.346202599
19.97,0.346191451
19.98,0.346180321
19.99,0.346169197
20,0.346158081
20.01,0.346146976
20.02,0.346135892
20.03,0.346124811
20.04,0.346113749
